카페id,카페이름,주소,지역(구단위),좌표(lat),좌표(lng),지도링크,카페이미지url,분위기,간이유,맛,동반자,메뉴,주요메뉴,주차여부,블로그수,추천점수(0-100),추천유형,추천태그,추천문구,가격요약,가격목록,키워드TOP40
1534480252,빈티지양동,광주 서구 구성로 129,서구,35.1490495,126.9090834,https://pcmap.place.naver.com/place/1534480252/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230422_62%2F1682095996330X4oSU_JPEG%2FKakaoTalk_Photo_2023-04-22-01-52-48_007.jpeg,"감성, 넓음, 아늑","대표메뉴: 아이스크림, 케이크, 라떼 / 분위기: 감성, 넓음 / 맛: 달콤 / 주차: 불가",달콤,"데이트, 혼카페/작업, 친구","아이스크림, 케이크, 라떼","아이스크림, 케이크, 라떼",불가,2,28.6,데이트,"감성,넓음,달콤,데이트","데이트 추천 · 대표메뉴: 아이스크림, 케이크, 라떼 / 분위기: 감성, 넓음 / 맛: 달콤 / 주차: 불가",8500~8500원(대표 8500원),[8500],"[[""빈티지"", 20], [""분위기"", 11], [""서구"", 10], [""공간"", 9], [""소다"", 9], [""사장"", 7], [""감성"", 5], [""구성"", 5], [""파티"", 5], [""대여"", 5], [""개다"", 5], [""먹다"", 5], [""신상"", 5], [""운영"", 5], [""다방"", 4], [""멜론"", 4], [""느낌"", 4], [""아이스크림"", 4], [""앵두"", 4], [""마시다"", 4], [""좋아하다"", 4], [""시간"", 4], [""재밌다"", 4], [""특이"", 4], [""놀다"", 4], [""들어오다"", 3], [""설레다"", 3], [""주차"", 3], [""간판"", 3], [""올라가다"", 3], [""계단"", 3], [""느좋"", 3], [""맞다"", 3], [""자리"", 3], [""달다"", 3], [""혼자"", 3], [""나누다"", 3], [""집중"", 3], [""게으르다"", 3], [""처음"", 3]]"
1782878048,빠다,광주 서구 풍암중앙로 84,서구,35.1261578,126.8831189,https://pcmap.place.naver.com/place/1782878048/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240401_88%2F1711958137515R8eBa_JPEG%2F%25C4%25ED%25C5%25B0.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1079560536,뺑오블랙,광주 서구 풍암2로 10,서구,35.1267753,126.8797611,https://pcmap.place.naver.com/place/1079560536/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_108%2F1660273256714dzETP_JPEG%2F1.jpeg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1548495584,삼복당,광주 서구 화운로 121,서구,35.1500009,126.8781961,https://pcmap.place.naver.com/place/1548495584/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_224%2F1614664025491o3YRx_JPEG%2FWmLcwtF2Ale7AzAZJDoPSdrA.jpg,,"대표메뉴: 바닐라, 라떼 / 맛: 고소 / 주차: 가능",고소,"단체/대관, 친구, 혼카페/작업","바닐라, 라떼","바닐라, 라떼",가능,1,24.4,혼카페/작업,"고소,단체/대관","혼카페/작업 추천 · 대표메뉴: 바닐라, 라떼 / 맛: 고소 / 주차: 가능",13500~13500원(대표 13500원),[13500],"[[""삼복"", 10], [""서점"", 8], [""빵"", 7], [""버터"", 7], [""먹다"", 5], [""서구"", 3], [""가능"", 3], [""아들"", 3], [""입원"", 3], [""느낌"", 3], [""옥수수"", 3], [""바닐라"", 3], [""궁금"", 2], [""충장로"", 2], [""장소"", 2], [""기억"", 2], [""화운로"", 2], [""단체"", 2], [""주차"", 2], [""근처"", 2], [""초등"", 2], [""학년"", 2], [""사다"", 2], [""작다"", 2], [""내부"", 2], [""노랑"", 2], [""멀다"", 2], [""이야기"", 2], [""걸리다"", 2], [""종류"", 2], [""저녁"", 2], [""충전"", 2], [""마약"", 2], [""라떼"", 2], [""구경"", 2], [""올라가다"", 2], [""계단"", 2], [""시키다"", 2], [""안녕"", 1], [""자동차"", 1]]"
837290163175,서프라이즈케이크,광주 서구 천변좌하로 156,서구,35.15310438005,126.835991515956,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
35271857,설빙 광주동천점,광주 서구 하남대로 690,서구,35.1715645,126.8681849,https://pcmap.place.naver.com/place/35271857/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191028_151%2F1572267654115oJuTc_JPEG%2FtGowQXKcXuV_XTJvFe56IpmB.jpg,,대표메뉴: 빙수,,,빙수,빙수,,1,3.2,기본,,기본 추천 · 대표메뉴: 빙수,,[],"[[""빙수"", 9], [""설빙"", 5], [""먹다"", 4], [""인절미"", 4], [""매장"", 3], [""서구"", 2], [""하남대로"", 2], [""동천동"", 2], [""요새"", 2], [""크다"", 2], [""늦다"", 2], [""영업"", 2], [""오랜만"", 2], [""기억"", 2], [""나다"", 2], [""소스"", 2], [""얼음"", 2], [""전문점"", 2], [""영업시간"", 1], [""평일"", 1], [""주말"", 1], [""전화"", 1], [""번호"", 1], [""corp."", 1], [""또락쒸"", 1], [""밤중"", 1], [""원래"", 1], [""빠지다"", 1], [""롯데리아"", 1], [""마감"", 1], [""내부"", 1], [""사람"", 1], [""근처"", 1], [""은근"", 1], [""유행"", 1], [""지나다"", 1], [""인기"", 1], [""울리다"", 1], [""메뉴판"", 1], [""웬만"", 1]]"
0e4cf32b249a,설빙 광주상무지구점,광주 서구 상무연하로 62,서구,35.1537423842866,126.850500118071,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1946807046,설빙 광주화정점,광주 서구 월드컵4강로 58,서구,35.1421935,126.8751196,https://pcmap.place.naver.com/place/1946807046/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230202_239%2F1675270863448N7ur5_JPEG%2FKakaoTalk_20230202_020040921_01.jpg,"모던, 아늑, 넓음","대표메뉴: 빙수, 초코, 팥빙수 / 분위기: 모던, 아늑 / 맛: 상큼, 담백 / 주차: 가능","상큼, 담백, 달콤","가족, 단체/대관, 친구","빙수, 초코, 팥빙수, 브라우니, 아이스크림, 케이크, 티라미수, 쿠키","빙수, 초코, 팥빙수",가능,3,59.0,가족,"모던,아늑,상큼,담백,가족","가족 추천 · 대표메뉴: 빙수, 초코, 팥빙수 / 분위기: 모던, 아늑 / 맛: 상큼, 담백 / 주차: 가능",,[],"[[""먹다"", 31], [""설빙"", 24], [""빙수"", 17], [""초코"", 13], [""매장"", 8], [""요거트"", 8], [""인절미"", 8], [""팥빙수"", 8], [""가능"", 7], [""사다"", 7], [""서구"", 7], [""치즈"", 7], [""망고"", 7], [""월드컵"", 6], [""주차"", 6], [""차"", 5], [""아빠"", 5], [""본점"", 5], [""딸기"", 5], [""브라우니"", 5], [""엄마"", 4], [""이브"", 4], [""시키다"", 4], [""저녁"", 4], [""가족"", 4], [""오랜만"", 4], [""한우"", 4], [""포장"", 4], [""고기"", 4], [""corp."", 4], [""화정"", 4], [""세트"", 4], [""아이스크림"", 4], [""m.blog.naver.com"", 4], [""근교"", 4], [""화장실"", 3], [""뜨다"", 3], [""병원"", 3], [""곡성"", 3], [""전남"", 3]]"
1771175912,설빙 금호점,광주 서구 운천로 17,서구,35.134271,126.858963,https://pcmap.place.naver.com/place/1771175912/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240612_253%2F1718121290214aETwa_JPEG%2F1000003503.jpg,"조용, 넓음","대표메뉴: 빙수, 아이스크림, 케이크 / 분위기: 조용, 넓음 / 맛: 상큼 / 주차: 가능",상큼,혼카페/작업,"빙수, 아이스크림, 케이크, 바닐라, 치즈케이크, 파이","빙수, 아이스크림, 케이크",가능,1,37.9,혼카페/작업,"조용,넓음,상큼,혼카페/작업","혼카페/작업 추천 · 대표메뉴: 빙수, 아이스크림, 케이크 / 분위기: 조용, 넓음 / 맛: 상큼 / 주차: 가능",9900~18900원(대표 16500원),"[9900, 15500, 17500, 18900]","[[""설빙"", 10], [""치즈"", 9], [""애플"", 8], [""망고"", 8], [""팥"", 7], [""먹다"", 6], [""빙수"", 5], [""큐브"", 5], [""밀크"", 4], [""개인"", 4], [""엄마"", 4], [""요거트"", 4], [""아이스크림"", 4], [""달달하다"", 3], [""사용"", 3], [""주차장"", 3], [""참고"", 3], [""중간"", 3], [""연유"", 3], [""소행"", 2], [""음식"", 2], [""땡기다"", 2], [""서구"", 2], [""매장"", 2], [""가능"", 2], [""사람"", 2], [""메뉴판"", 2], [""시키다"", 2], [""좋아하다"", 2], [""냉동"", 2], [""올라가다"", 2], [""칼로리"", 2], [""kcal"", 2], [""구성"", 2], [""작다"", 2], [""새콤하다"", 2], [""뿌리다"", 2], [""과일"", 2], [""솔직"", 1], [""안녕"", 1]]"
35507436,설빙 풍암점,광주 서구 풍암신흥로 97,서구,35.1252165,126.8688079,https://pcmap.place.naver.com/place/35507436/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200713_9%2F1594643850522QTQO4_JPEG%2FQC_vY6CqYlGGvxmRFHTgKa0i.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1008199920,소확행194,광주 서구 월드컵4강로 194,서구,35.1534051,126.8696089,https://pcmap.place.naver.com/place/1008199920/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20251114_139%2F1763120273440sRI0j_JPEG%2Fwn2d3sbaHw_03.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
2a18f4eb30c5,슈가슈가슈가,광주 서구 운천로162번길 4-2,서구,35.1469803072509,126.857163808148,nan,,"모던, 넓음, 뷰/통창","대표메뉴: 쿠키, 초코, 말차 / 분위기: 모던, 넓음 / 맛: 고소, 상큼","고소, 상큼, 쌉싸름/다크",친구,"쿠키, 초코, 말차, 케이크, 브라우니, 피스타치오, 휘낭시에, 버터바","쿠키, 초코, 말차",,2,41.7,친구,"모던,넓음,고소,상큼,친구","친구 추천 · 대표메뉴: 쿠키, 초코, 말차 / 분위기: 모던, 넓음 / 맛: 고소, 상큼",2500~5000원(대표 3500원),"[2500, 2800, 3000, 3500, 3800, 4200, 5000]","[[""마카롱"", 28], [""먹다"", 14], [""쿠키"", 13], [""종류"", 11], [""상무지구"", 8], [""슈가슈가슈"", 8], [""맛보다"", 7], [""포장"", 7], [""치즈"", 7], [""버터"", 6], [""가나슈"", 6], [""복숭아"", 6], [""사다"", 6], [""초코"", 6], [""필링"", 5], [""요거트"", 5], [""말차"", 5], [""내부"", 4], [""매장"", 4], [""구매"", 4], [""브라우니"", 4], [""자체"", 4], [""친구"", 4], [""케이크"", 4], [""크림"", 4], [""남다"", 3], [""주차"", 3], [""배달"", 3], [""이루어지다"", 3], [""빠지다"", 3], [""선물"", 3], [""가격"", 3], [""아이스"", 3], [""넣다"", 3], [""식감"", 3], [""냉동고"", 3], [""꺼내다"", 3], [""개다"", 3], [""오레오"", 3], [""딸기"", 3]]"
1972996946,슬라이폭스,광주 서구 마륵로 33,서구,35.143427,126.8356441,https://pcmap.place.naver.com/place/1972996946/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20251212_203%2F1765505471754pA02s_JPEG%2FgSLJPUehmC_10.jpg,"넓음, 감성, 테라스","대표메뉴: 케이크, 티라미수, 라떼 / 분위기: 넓음, 감성 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 단짠/짭짤","데이트, 단체/대관, 친구","케이크, 티라미수, 라떼, 아메리카노, 바닐라, 초코, 에이드, 말차","케이크, 티라미수, 라떼",가능,10,73.3,데이트,"넓음,감성,상큼,달콤,데이트","데이트 추천 · 대표메뉴: 케이크, 티라미수, 라떼 / 분위기: 넓음, 감성 / 맛: 상큼, 달콤 / 주차: 가능",3000~12800원(대표 6500원),"[3000, 4800, 5300, 6500, 6800, 11800, 12800]","[[""폭스"", 91], [""케이크"", 73], [""먹다"", 72], [""슬다"", 69], [""크림"", 53], [""상무지구"", 52], [""딸기"", 30], [""과일"", 27], [""라이"", 21], [""컨셉"", 21], [""서구"", 20], [""본점"", 19], [""마륵로"", 19], [""상무"", 18], [""주차"", 18], [""탐정"", 18], [""달달하다"", 18], [""빵"", 17], [""주차장"", 16], [""테이블"", 16], [""라떼"", 15], [""종류"", 15], [""티라미수"", 15], [""아메리카노"", 14], [""마시다"", 14], [""좋아하다"", 14], [""분위기"", 13], [""즐기다"", 13], [""사무소"", 13], [""시그니처"", 13], [""카페인"", 13], [""매장"", 12], [""참고"", 12], [""내부"", 11], [""영국"", 11], [""넓다"", 11], [""소금"", 11], [""김대중컨벤션센터"", 11], [""바닐라"", 11], [""감성"", 10]]"
1060484284,아스트로3.0,광주 서구 상무대로955번길 1,서구,35.1517187,126.8664435,https://pcmap.place.naver.com/place/1060484284/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220317_133%2F1647511841719dGLst_JPEG%2F1647511392129-0.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
9b8dd0ff1f4b,아싸롱,광주 서구 운천로 247,서구,35.1545392704275,126.854268567262,nan,,"넓음, 아늑, 모던","대표메뉴: 초코, 케이크, 쿠키 / 분위기: 넓음, 아늑 / 맛: 달콤, 상큼 / 주차: 가능","달콤, 상큼, 쌉싸름/다크","데이트, 가족, 친구","초코, 케이크, 쿠키, 아메리카노, 말차, 라떼, 티라미수, 피스타치오","초코, 케이크, 쿠키",가능,10,73.3,데이트,"넓음,아늑,달콤,상큼,데이트","데이트 추천 · 대표메뉴: 초코, 케이크, 쿠키 / 분위기: 넓음, 아늑 / 맛: 달콤, 상큼 / 주차: 가능",500~15000원(대표 3400원),"[500, 1000, 3000, 3300, 3500, 3800, 4500, 15000]","[[""마카롱"", 151], [""먹다"", 86], [""첨단"", 79], [""포장"", 47], [""치즈"", 44], [""싸다"", 42], [""크림"", 39], [""선물"", 33], [""초코"", 29], [""필링"", 27], [""좋아하다"", 26], [""꼬끄"", 25], [""종류"", 24], [""고르다"", 24], [""인절미"", 20], [""상무지구"", 19], [""딸기"", 18], [""목장"", 17], [""가루"", 17], [""본점"", 17], [""케이크"", 16], [""주차"", 16], [""주차장"", 16], [""매장"", 16], [""우유"", 16], [""달달하다"", 16], [""담다"", 16], [""쿠키"", 15], [""사다"", 15], [""어우러지다"", 14], [""잼"", 14], [""아메리카노"", 13], [""달콤"", 13], [""식감"", 13], [""쪼다"", 13], [""블루베리"", 13], [""말차"", 13], [""코팅"", 13], [""시간"", 12], [""오레오"", 12]]"
706510701,아우터베이크하우스,광주 서구 월드컵4강로104번길 16,서구,35.1458821,126.8744126,https://pcmap.place.naver.com/place/706510701/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251203_130%2F1764749338917WT8Wj_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2025-11-12_%25BF%25C0%25C8%25C4_4.37.52.png,"감성, 넓음, 아늑","대표메뉴: 케이크, 초코, 라떼 / 분위기: 감성, 넓음 / 맛: 쌉싸름/다크, 달콤 / 주차: 가능","쌉싸름/다크, 달콤, 상큼","친구, 데이트, 가족","케이크, 초코, 라떼, 말차, 에이드, 타르트, 쿠키, 아메리카노","케이크, 초코, 라떼",가능,4,61.3,데이트,"감성,넓음,쌉싸름/다크,달콤,친구","데이트 추천 · 대표메뉴: 케이크, 초코, 라떼 / 분위기: 감성, 넓음 / 맛: 쌉싸름/다크, 달콤 / 주차: 가능",4500~15900원(대표 5650원),"[4500, 5000, 5300, 5500, 5800, 6000, 7000, 15900]","[[""하우스"", 28], [""아우터베이크"", 25], [""담양"", 15], [""서구"", 14], [""화정동"", 14], [""먹다"", 14], [""친구"", 13], [""케이크"", 13], [""공간"", 11], [""파운드"", 11], [""감성"", 9], [""시간"", 8], [""수박"", 8], [""분위기"", 8], [""라즈베리"", 8], [""인테리어"", 7], [""자리"", 7], [""초코"", 7], [""넘다"", 6], [""라떼"", 6], [""넓다"", 6], [""월드컵"", 5], [""주차"", 5], [""고르다"", 5], [""포장"", 5], [""즐기다"", 5], [""크러쉬"", 5], [""마시다"", 5], [""소보루보루"", 5], [""보루"", 5], [""드라이브"", 5], [""크림"", 4], [""정도"", 4], [""아이스"", 4], [""오랜만"", 4], [""내부"", 4], [""에이드"", 4], [""스무디"", 4], [""말차"", 4], [""여유"", 4]]"
1720617390,에뜰담 베이커리앤커피,광주 서구 화운로 94,서구,35.1463808,126.8818942,https://pcmap.place.naver.com/place/1720617390/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTEyMTNfMTYw%2FMDAxNzY1NTk1OTQ3ODM4.Bz8e48qDVqMoS8rY7bd_NM3oidXCATa971_48aUZ3R0g.VOk84q55r5yEw7BbExDuD84g1RcbnDADA5oD8PoooZ8g.JPEG%2FD5B1FBBF-7FE3-4209-8922-23ECDE4A2F61.jpeg,"넓음, 키즈/가족친화","대표메뉴: 베이글, 샌드위치, 아메리카노 / 분위기: 넓음, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능","단짠/짭짤, 상큼","가족, 데이트","베이글, 샌드위치, 아메리카노, 라떼, 카페라떼, 식빵, 샐러드, 소금빵","베이글, 샌드위치, 아메리카노",가능,5,56.0,데이트,"넓음,키즈/가족친화,단짠/짭짤,상큼,가족","데이트 추천 · 대표메뉴: 베이글, 샌드위치, 아메리카노 / 분위기: 넓음, 키즈/가족친화 / 맛: 단짠/짭짤, 상큼 / 주차: 가능",,[],"[[""베이글"", 28], [""빵"", 20], [""먹다"", 17], [""화정동"", 13], [""소금"", 11], [""크림"", 11], [""신상"", 10], [""주차장"", 9], [""종류"", 8], [""샌드위치"", 7], [""서구"", 6], [""화운로"", 6], [""치즈"", 6], [""상가"", 5], [""corp."", 4], [""오픈"", 4], [""부르다"", 4], [""자리"", 4], [""블루베리"", 4], [""느낌"", 4], [""고르다"", 4], [""시식"", 4], [""나다"", 4], [""영업시간"", 3], [""주차"", 3], [""빠르다"", 3], [""쪽파"", 3], [""좋아하다"", 3], [""자르다"", 3], [""커스터드"", 3], [""사장"", 3], [""다녀오다"", 3], [""아메리카노"", 3], [""머신"", 3], [""고장"", 3], [""생기다"", 3], [""힐스테이트"", 2], [""점심"", 2], [""아파트"", 2], [""순간"", 2]]"
de395f7cce3a,예예카페,광주 서구 상무대로955번길 46,서구,35.15546875023331,126.86695962439782,nan,,"모던, 아늑, 넓음","대표메뉴: 토스트, 베이글, 라떼 / 분위기: 모던, 아늑 / 맛: 상큼, 고소 / 주차: 가능","상큼, 고소, 달콤","데이트, 단체/대관, 혼카페/작업","토스트, 베이글, 라떼, 아메리카노, 샐러드, 식빵, 브런치, 콜드브루","토스트, 베이글, 라떼",가능,9,72.0,데이트,"모던,아늑,상큼,고소,데이트","데이트 추천 · 대표메뉴: 토스트, 베이글, 라떼 / 분위기: 모던, 아늑 / 맛: 상큼, 고소 / 주차: 가능",500~48000원(대표 4500원),"[500, 1000, 2500, 3000, 3400, 3500, 4000, 4500, 4800, 5000, 5500, 6500, 8000, 14900, 48000]","[[""토스트"", 38], [""원두"", 36], [""먹다"", 34], [""누브"", 29], [""타운"", 29], [""빵"", 28], [""주차장"", 27], [""주차"", 26], [""지하"", 23], [""서구"", 23], [""라떼"", 19], [""치즈"", 19], [""베이글"", 19], [""스무디"", 18], [""상무대"", 17], [""홍콩"", 17], [""즐기다"", 16], [""식사"", 16], [""요거트"", 16], [""버터"", 16], [""걱정"", 15], [""느낌"", 15], [""소금"", 15], [""아메리카노"", 15], [""카야"", 15], [""편하다"", 14], [""아몬드"", 14], [""고소하다"", 14], [""분위기"", 12], [""신상"", 12], [""공간"", 12], [""내부"", 12], [""깔끔"", 12], [""카페인"", 11], [""딸기"", 11], [""가능"", 11], [""레몬"", 10], [""바디"", 10], [""은은"", 10], [""제로슈거"", 10]]"
1435177650,오느래,광주 서구 천변좌하로 288,서구,35.1601554,126.8461929,https://pcmap.place.naver.com/place/1435177650/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20231009_136%2F1696824557888J09Kd_JPEG%2Fmain1.jpg,"아늑, 조용, 모던","대표메뉴: 케이크, 마들렌, 아메리카노 / 분위기: 아늑, 조용 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤, 담백","단체/대관, 데이트, 친구","케이크, 마들렌, 아메리카노, 초코, 스콘, 라떼, 바닐라, 쿠키","케이크, 마들렌, 아메리카노",가능,9,72.0,데이트,"아늑,조용,상큼,달콤,단체/대관","데이트 추천 · 대표메뉴: 케이크, 마들렌, 아메리카노 / 분위기: 아늑, 조용 / 맛: 상큼, 달콤 / 주차: 가능",3800~7500원(대표 6150원),"[3800, 5500, 6800, 7500]","[[""케이크"", 128], [""상무지구"", 53], [""먹다"", 32], [""예약"", 22], [""서구"", 15], [""분위기"", 15], [""느낌"", 15], [""공간"", 15], [""가능"", 14], [""매장"", 14], [""천변"", 13], [""마들렌"", 13], [""시간"", 12], [""흑임자"", 12], [""내부"", 11], [""테이블"", 11], [""수제"", 11], [""아메리카노"", 10], [""치즈"", 10], [""먹자골목"", 9], [""깔끔"", 9], [""드리다"", 9], [""달다"", 9], [""애플"", 9], [""corp."", 8], [""주차"", 8], [""주차장"", 8], [""친구"", 8], [""작다"", 8], [""우드"", 7], [""전체"", 7], [""메뉴판"", 7], [""고르다"", 7], [""레터"", 7], [""사장"", 7], [""좋아하다"", 7], [""외관"", 7], [""조각"", 7], [""종류"", 7], [""아이스"", 6]]"
6ed121c27a23,오인절미브런치카페,광주 서구 경열로14번길 1,서구,35.1523949671969,126.888228108566,nan,,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1984056722,요거얌 서구점,광주 서구 월산로165번길 30,서구,35.1517681,126.8919393,https://pcmap.place.naver.com/place/1984056722/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251028_216%2F1761580857987yTOMn_JPEG%2FKakaoTalk_20250720_155102810_24.jpg,"감성, 넓음, 아늑","대표메뉴: 샌드위치, 쿠키, 샐러드 / 분위기: 감성, 넓음 / 맛: 상큼, 달콤 / 주차: 가능","상큼, 달콤","단체/대관, 혼카페/작업","샌드위치, 쿠키, 샐러드, 식빵","샌드위치, 쿠키, 샐러드",가능,6,56.5,혼카페/작업,"감성,넓음,상큼,달콤,단체/대관","혼카페/작업 추천 · 대표메뉴: 샌드위치, 쿠키, 샐러드 / 분위기: 감성, 넓음 / 맛: 상큼, 달콤 / 주차: 가능",3800~30000원(대표 15600원),"[3800, 6000, 9600, 12800, 15600, 16000, 19500, 24000, 30000]","[[""샌드위치"", 63], [""단체"", 57], [""요거트"", 51], [""간식"", 49], [""세트"", 47], [""가능"", 47], [""준비"", 40], [""그릭"", 32], [""배달"", 30], [""요거얌"", 26], [""무료"", 25], [""이상"", 24], [""문의"", 24], [""답례"", 24], [""감사"", 23], [""선물"", 22], [""보내다"", 21], [""서구"", 19], [""서구청"", 16], [""확인"", 16], [""매장"", 15], [""예약"", 15], [""카카오"", 15], [""학교"", 15], [""금액"", 15], [""드리다"", 14], [""치즈"", 14], [""전화"", 14], [""카드"", 13], [""관공서"", 13], [""쿠키"", 13], [""남기다"", 12], [""절반"", 12], [""새벽"", 12], [""결제"", 12], [""월산"", 12], [""농성동"", 12], [""스티커"", 11], [""담다"", 11], [""영업시간"", 11]]"
1051242519,요거트아이스크림의정석 광주운암동천점,광주 서구 하남대로 692,서구,35.1715577,126.868426,https://pcmap.place.naver.com/place/1051242519/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241202_2%2F1733125351407XYbsy_JPEG%2F1000011357.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1021696152,요거트아이스크림의정석 광주풍암점,광주 서구 풍암1로21번길 7,서구,35.1255607,126.8786145,https://pcmap.place.naver.com/place/1021696152/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251215_257%2F1765805874861ieQSc_JPEG%2F%25BB%25E7%25C0%25CC%25C1%25EE%25BE%25F7_A4_%25C6%25F7%25BD%25BA%25C5%25CD.jpg,,근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,,,,,0,0.0,기본,,기본 추천 · 근거 텍스트가 부족합니다(블로그/설명 추가 수집 권장).,,[],[]
1163324856,요거트월드 쌍촌점,광주 서구 계수로51번길 14,서구,35.1616133,126.8564916,https://pcmap.place.naver.com/place/1163324856/home,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251208_210%2F1765160591970WJ1Ek_JPEG%2F01_%25C3%25E1%25BD%25C4%25C0%25CC_%25B8%25DE%25C0%25CE%25BE%25C6%25C6%25AE%25BF%25F7.jpg,모던,"대표메뉴: 아이스크림 / 분위기: 모던 / 맛: 달콤, 담백","달콤, 담백, 상큼",,아이스크림,아이스크림,,1,11.9,기본,"모던,달콤,담백","기본 추천 · 대표메뉴: 아이스크림 / 분위기: 모던 / 맛: 달콤, 담백",,[],"[[""요거트"", 15], [""아이스크림"", 9], [""월드"", 8], [""다방"", 8], [""먹다"", 5], [""날씨"", 3], [""좋아하다"", 3], [""평가"", 3], [""추가"", 3], [""시작"", 2], [""비교"", 2], [""생기다"", 2], [""깔끔"", 2], [""테이크아웃"", 2], [""가격"", 2], [""비슷하다"", 2], [""우유"", 2], [""달다"", 2], [""안녕"", 1], [""대장"", 1], [""여름"", 1], [""킬러"", 1], [""저녁"", 1], [""초여름"", 1], [""시원"", 1], [""외관"", 1], [""얼마"", 1], [""깨끗"", 1], [""인테리어"", 1], [""처음"", 1], [""살다"", 1], [""맛보다"", 1], [""딸기"", 1], [""토핑"", 1], [""말씀"", 1], [""드리다"", 1], [""크다"", 1], [""숟가락"", 1], [""올리다"", 1], [""아이스"", 1]]"
